Station Name, Latitude, Longitude
Utan Hub, -8.413472, 117.134031
Binamu Hub, -5.669549, 119.773784
Banjarmasin Utara Hub, -3.303305, 114.60002
Belopa Hub, -3.373926, 120.357328
Pallangga Hub, -5.230941, 119.45416
Watang Sawitto Hub, -3.793772, 119.644308
Perbaungan Hub, 3.565955, 99.005974
Babalan Hub, 4.002677, 98.305515
Klari Hub, -6.359903, 107.352404
Klungkung Hub, -8.542651, 115.405505
Bangli Hub, -8.444899, 115.363543
Pangkajene Hub, -4.84145, 119.553407
Panyabungan Hub, 0.843393, 99.571943
Makale Utara Hub, -3.044075, 119.870934
Kuta Hub, -8.717137, 115.181366
Kuta First Mile Hub, -8.717137, 115.181366
Painan Hub, -1.352209, 100.583241
Wonodadi Hub, -8.047593, 112.011867
Pasuruan Hub, -7.643316, 112.895348
Barabai Hub, -2.57663, 115.372416
Payakumbuh Hub, -0.251933, 100.610364
Kandangan Hub, -2.791865, 115.276415
Kandat Hub, -7.95815, 112.02707
Banda Sakti Hub, 5.179564, 97.14443
Batu Aji Hub, 1.040417, 103.981472
Tabanan Hub, -8.552241, 115.111036
Mukomuko Hub, -2.553155, 101.100348
Narmada Hub, -8.593306, 116.205806
Mpunda Hub, -8.459603, 118.737668
Banguntapan Hub, -7.800734, 110.402165
Koba Hub, -2.513974, 106.390927
Pahandut Hub, -2.231263, 113.939239
Bontang Hub, 0.132973, 117.479838
Karangasem Hub, -8.444995, 115.581564
Gianyar Hub, -8.548082, 115.310792
Kota Manna Hub, -4.458116, 102.920056
Kulon Progo Hub, -7.895444, 110.151722
Wara Hub, -3.021141, 120.209918
Kota Solok Hub, -0.801633, 100.664568
Ketapang Kalbar Hub, -1.825438, 109.958923
Padangan First Mile Hub, -7.162888, 111.612106
Padangan Hub, -7.162888, 111.612106
Muara Bangkahulu Hub, -3.758146, 102.265106
Kota Curup Hub, -3.472107, 102.51429
Soreang Parepare Hub, -3.99378, 119.637309
Manggar Hub, -2.870944, 108.263222
Tanjung Pandan Hub, -2.736718, 107.627177
Paringin Hub, -2.341725, 115.460166
Toboali Hub, -3.000402, 106.465975
Kelapa Hub, -1.875765, 105.671648
Kepahiang Hub, -3.635848, 102.565388
Putussibau Hub, 0.869546, 112.922738
Gondang Hub, -7.607806, 112.048806
Lalabata Hub, -4.362846, 119.902785
Barru Hub, -4.423655, 119.618176
Ujung Bulu Hub, -5.546286, 120.199053
Turikale Hub, -5.050447, 119.522336
Batubara Hub, 3.194484, 99.469903
Sukorejo Hub, -7.76209, 112.737642
Tempe Hub, -4.122617, 120.032995
Tapin Utara Hub, -2.947556, 115.157861
Satui Hub, -3.798977, 115.374067
Kusan Hilir Hub, -3.610303, 115.923135
Dolok Sanggul Hub, 2.257417, 98.723389
Sukadana Kalbar Hub, -1.239972, 109.964889
Mempawah Hub, 0.376803, 108.947253
Pekanbaru DC, 0.598655, 101.40439
Lubuk Sikaping Hub, 0.092891, 100.19288
Tapan Hub, -2.166963, 101.068337
Pontianak Utara Hub, -0.014434, 109.339048
Batulicin Hub, -3.422306, 115.995472
Mentok Hub, -2.045507, 105.182969
Lemahabang Cirebon Hub, -6.844842, 108.619692
Parengan Hub, -7.084987, 111.850094
Bukit Tinggi Hub, -0.288462, 100.374013
Sijunjung Hub, -0.676336, 100.961734
Amuntai Tengah Hub, -2.422724, 115.252312
Sintang Hub, 0.03855, 111.465882
Balige Hub, 2.333984, 99.060817
Kota Pinang Hub, 1.896903, 100.084404
Punjung Hub, -0.986381, 101.544048
Melawi Hub, -0.350435, 111.756186
Kawedanan Hub, -7.706793, 111.444571
Kambang Hub, -1.678072, 100.697354
Sunggal Hub, 3.599884, 98.566213
Banjarbaru Hub, -3.461071, 114.847352
Kandanghaur Hub, -6.372762, 108.113354
Tanjung Balai Hub, 2.949104, 99.77608
Rantau Utara Hub, 2.092042, 99.826743
Ganding Hub, -7.05507, 113.674741
Sekadau Hilir Hub, 0.016148, 110.896854
Dampit Hub, -8.211801, 112.75716
Sungai Liat Hub, -1.8685, 106.096444
Sandai Hub, -1.236645, 110.53376
Grogol Hub, -7.748335, 111.971098
Lubuk Alung Hub, -0.685057, 100.285664
Tayan Hilir Hub, -0.031506, 110.11142
Pandan Hub, 1.691108, 98.824938
Doro First Mile Hub, -7.019607, 109.690846
Bangorejo Hub, -8.478611, 114.1779
Pare First Mile Hub, -7.766613, 112.160416
Pare Hub, -7.766613, 112.160416
Mayong Hub, -6.75094, 110.73871
Pangkal Pinang DC, -2.103778, 106.142636
Kota Baru Kalsel Hub, -3.236694, 116.239472
Bengkayang Hub, 0.83116, 109.485616
Bandar Simalungun Hub, 3.158564, 99.314724
Berastagi Hub, 3.201143, 98.522433
Karangnunggal Hub, -7.633447, 108.132514
Pancur Batu Hub, 3.503556, 98.587
Binjai Hub, 3.637653, 98.486659
Banjarmasin DC, -3.447581, 114.677221
Tanjung Morawa Hub, 3.564745, 98.795034
Sidikalang Hub, 2.728358, 98.323421
Pasaman Hub, 0.116524, 99.838408
Padang DC, -0.974582, 100.397331
Tuban First Mile Hub, -6.882058, 112.046568
Sukoharjo First Mile Hub, -7.601977, 110.818975
Kota Kediri First Mile Hub, -7.830827, 112.057363
Bangil First Mile Hub, -7.586177, 112.691467
Kisaran Hub, 2.979223, 99.611904
Aek Kanopan Hub, 2.568481, 99.640416
Karanganyar First Mile Hub, -7.581882, 110.952776
Cikupa Hub, -6.230699, 106.511311
Bantargebang First Mile Hub, -6.332084, 106.984729
Sanggau Hub, 0.122781, 110.57378
Bantargebang Hub, -6.332084, 106.984729
Tebing Tinggi Sumut Hub, 3.337579, 99.152384
Ciampea 2 Hub, -6.575468, 106.708114
Stabat Hub, 3.758722, 98.45442
Kencong Hub, -8.28278, 113.379898
Genteng First Mile Hub, -8.365386, 114.140002
Lubuk Pakam Hub, 3.584283, 98.861894
Manonjaya Hub, -7.353044, 108.289857
Lemahabang Cirebon First Mile Hub, -6.844842, 108.619692
Luragung Hub, -6.999888, 108.580123
Doro Hub, -7.019607, 109.690846
Sungai Kakap Hub, -0.06148, 109.257939
Pekanbaru First Mile Hub, 0.490613, 101.393384
Pemangkat Hub, 1.175215, 108.986947
Kubu Raya Hub, -0.053994, 109.359597
Pontianak DC, -0.058303, 109.385609
Kampak Hub, -8.143523, 111.694811
Ciomas 2 First Mile Hub, -6.602284, 106.773423
Banyuwangi First Mile Hub, -8.296088, 114.308218
Ambarawa First Mile Hub, -7.277499, 110.40402
Sungai Pinyuh Hub, 0.273836, 109.073605
Gunung Sitoli Hub, 1.320127, 97.600887
Padang Sidempuan Hub, 1.389711, 99.255557
Pondokgede 2 First Mile Hub, -6.284306, 106.932489
Kedaton First Mile Hub, -5.393226, 105.278703
Ilir Timur First Mile Hub, -2.9075, 104.772444
Tanggul Hub, -8.165999, 113.460928
Sukowono Hub, -8.056511, 113.831792
Siantar Hub, 2.989741, 99.081951
Sambas Hub, 1.334545, 109.282239
Wonogiri Hub, -7.806385, 110.922316
Palimanan First Mile Hub, -6.706611, 108.422179
Tandes First Mile Hub, -7.253968, 112.689861
Pungging First Mile Hub, -7.520591, 112.560641
Padalarang First Mile Hub, -6.87447, 107.503689
Lamongan First Mile Hub, -7.112472, 112.412639
Kepanjen First Mile Hub, -8.078301, 112.592253
Purbalingga First Mile Hub, -7.37875, 109.351417
Garut Kota First Mile Hub, -7.206362, 107.916328
Cianjur First Mile Hub, -6.802528, 107.176667
Sumedang First Mile Hub, -6.829676, 107.918755
Singaparna First Mile Hub, -7.345377, 108.140238
Purwokerto First Mile Hub, -7.447659, 109.240563
Tanjungsari First Mile Hub, -6.917161, 107.793498
Kedawung First Mile Hub, -6.706938, 108.535413
Banjarsari Solo First Mile Hub, -7.547758, 110.817374
Jepara First Mile Hub, -6.594852, 110.706305
Tayu First Mile Hub, -6.544706, 111.052891
Pati First Mile Hub, -6.748109, 111.032234
Placeholder 17, -7.114687, 107.930351
Genteng Hub, -8.365386, 114.140002
Boyolali First Mile Hub, -7.551966, 110.624571
Tulungagung Hub, -8.040564, 111.912442
Selaawi Hub, -7.005925, 108.021004
Karawaci First Mile Hub, -6.20131, 106.617468
Karawaci Hub, -6.20131, 106.617468
Cibitung Bekasi First Mile Hub, -6.272465, 107.075204
Cibitung Bekasi Hub, -6.272465, 107.075204
Banyu Anyar Hub, -7.858897, 113.306215
Kraksaan Hub, -7.756764, 113.438125
Barat Hub, -7.601066, 111.443379
Rubaru Hub, -6.953787, 113.785759
Pancoran Mas First Mile Hub, -6.397729, 106.778789
Tulungagung First Mile Hub, -8.040564, 111.912442
Babat Hub, -7.100864, 112.192522
Plaosan Hub, -7.666296, 111.264288
Tungkal Jaya Hub, -2.364629, 103.93839
Klaten First Mile Hub, -7.686926, 110.635731
Gedung Aji Baru Hub, -4.188278, 105.486972
Pagak Hub, -8.296459, 112.497554
Jatinegara Jakarta Timur 2 Hub, -6.219082, 106.867944
Bojong Hub, -6.955167, 109.60825
Cisurupan Hub, -7.313586, 107.793587
Bungursari Hub, -6.479384, 107.480054
Magetan Hub, -7.649875, 111.315376
Bendosari First Mile Hub, -7.64889, 110.83983
Delanggu Hub, -7.669231, 110.658976
Delanggu First Mile Hub, -7.606767, 110.707454
Wonoasri Hub, -7.548514, 111.646007
Papar Hub, -7.700229, 112.07773
Pamanukan Hub, -6.286963, 107.80819
Pacitan Hub, -8.184917, 111.115861
Jalancagak Hub, -6.676601, 107.680024
Randudongkal Hub, -7.100051, 109.334479
Randudongkal First Mile Hub, -7.100051, 109.334479
Mojowarno Hub, -7.548116, 112.291339
Cikalongkulon Hub, -6.713649, 107.20663
Cikalongkulon First Mile Hub, -6.715387, 107.20878
Sukaluyu Hub, -6.80625, 107.229278
Sukatani Hub, -6.679049, 107.428029
Darmaraja Hub, -6.913756, 108.06752
Darmaraja First Mile Hub, -6.913756, 108.06752
Kalipucang Hub, -7.617, 108.727694
Ciseeng Hub, -6.448655, 106.679093
Kawali Hub, -7.189446, 108.37633
Banjarsari Hub, -7.491795, 108.621337
Ciawi Tasik Hub, -7.15906, 108.153136
Pulau Panggung Hub, -5.365465, 104.780264
Srono Hub, -8.410246, 114.281147
Kota Banjar Hub, -7.379817, 108.541829
Kesamben Hub, -8.139326, 112.382619
Pangandaran Hub, -7.682396, 108.663096
Ciawi Tasik First Mile Hub, -7.15906, 108.153136
Astana Anyar First Mile Hub, -6.948389, 107.605147
Jember First Mile Hub, -8.190504, 113.68215
Pungging Hub, -7.520591, 112.560641
Bondowoso Hub, -7.937333, 113.812828
Ketapang Sampang Hub, -6.895957, 113.268377
Asembagus Hub, -7.751135, 114.190984
Menganti Hub, -7.307128, 112.564637
Kikim Timur Hub, -3.698016, 103.372179
Besuki Hub, -7.732784, 113.69657
Panarukan Hub, -7.709959, 114.00666
Astana Anyar Hub, -6.948389, 107.605147
Payaraman Hub, -3.349131, 104.621608
Sampang Hub, -7.207868, 113.240353
Grati Hub, -7.696492, 112.972505
Nusaherang Hub, -7.004083, 108.445972
Garum Hub, -8.040322, 112.244757
Kedungkandang Hub, -8.118353, 112.637386
Gondanglegi Hub, -8.169695, 112.620691
Pondok Salam Hub, -6.600129, 107.483786
Mojoroto Hub, -7.827594, 111.984167
Sumenep Hub, -7.02094, 113.876373
Landak Hub, 0.395837, 109.951126
Kroya Hub, -7.621286, 109.249822
Comal First Mile Hub, -6.898131, 109.534253
Bobotsari Hub, -7.313202, 109.365375
Wates Hub, -7.900338, 112.108093
Purwadadi Hub, -6.469915, 107.689183
Karangploso Hub, -7.898057, 112.601228
Kersana Hub, -6.930929, 108.88852
Comal Hub, -6.898131, 109.534253
Banyuputih Hub, -6.973631, 109.928751
Wonosobo Hub, -7.347657, 109.906697
Widasari Hub, -6.49555, 108.297071
Tanjungsari Hub, -6.917161, 107.793498
Sukanagara Hub, -7.103992, 107.119725
Sedan Hub, -6.777023, 111.559319
Sidayu Hub, -6.961692, 112.55937
Sawangan Kota Depok Hub, -6.404691, 106.770515
Samarang Hub, -7.21467, 107.844682
Pakuan Ratu Hub, -4.533934, 104.703224
Pacet Hub, -6.703196, 107.042727
Ngawi Hub, -7.402836, 111.411688
Muntilan Hub, -7.58085, 110.287486
Kutoarjo Hub, -7.726179, 109.886427
Kroya First Mile Hub, -7.621286, 109.249822
Bandar Hub, -7.064389, 109.829056
Kaligondang Hub, -7.380555, 109.425598
Kradenan Hub, -7.126157, 111.133267
Karang Bahagia Hub, -6.231224, 107.159411
Kaligondang First Mile Hub, -7.404509, 109.480724
Gombong Hub, -7.610464, 109.540986
Ciawi Bogor 2 Hub, -6.659566, 106.857085
Bangsri Hub, -6.53111, 110.754398
Simo Hub, -7.450932, 110.678909
Batang Hub, -6.931297, 109.718722
Sidareja Hub, -7.485742, 108.801385
Boyolali Hub, -7.551961, 110.624565
Patikraja Hub, -7.487644, 109.21986
Mertoyudan Hub, -7.542418, 110.192421
Cilongok Hub, -7.414248, 109.171998
Sako Hub, -2.907554, 104.772453
Rembang Hub, -6.720364, 111.369307
Purworejo Hub, -7.725528, 110.026694
Majenang Hub, -7.300863, 108.771232
Kramat Hub, -6.893767, 109.189569
Bulakamba Hub, -6.873991, 108.931998
Cilaku Hub, -6.920016, 107.123967
Kaliwungu Hub, -6.963011, 110.262991
Cikijing Hub, -7.01036, 108.350597
Balongbendo Hub, -7.414092, 112.542371
Weleri Hub, -6.94895, 110.090232
Guntur Hub, -6.989276, 110.60614
Bantul First Mile Hub, -7.823137, 110.347621
Leuwimunding Hub, -6.736083, 108.328382
Semendawai Barat Hub, -4.017329, 104.759344
Talang Kelapa Hub, -2.913399, 104.658404
Gubug Hub, -7.055887, 110.6641
Tirtajaya Hub, -6.05809, 107.283304
Purwantoro Hub, -7.838222, 111.263389
Bendosari Hub, -7.64889, 110.83983
Bumiayu Hub, -7.260758, 108.97341
Temanggung Hub, -7.334939, 110.198518
Simpang Blimbing Hub, -3.451927, 104.023761
Talang Ubi Hub, -3.29654, 103.850439
Prabumulih Hub, -3.412444, 104.260111
Rangkasbitung Hub, -6.351588, 106.269831
Suku Tengah Hub, -3.064076, 102.826838
Cikarang Utara 2 Hub, -6.274583, 107.170806
Sukadana Hub, -5.103958, 105.660615
Teluk Gelam Hub, -3.493404, 104.808975
Peninjauan Hub, -3.867063, 104.384099
Limau Hub, -5.412923, 104.937869
Randublatung Hub, -7.201573, 111.39186
Tuntang Hub, -7.26476, 110.484565
Sumpiuh Hub, -7.591822, 109.282988
Lalan Hub, -2.302516, 104.444427
Banding Agung Hub, -4.79925, 104.017167
Gelumbang Hub, -3.236024, 104.445677
Pubian Hub, -5.083385, 104.964883
Tanjung Bintang Hub, -5.400029, 105.389184
Bayung Lencir Hub, -2.07075, 103.679694
Bandar Mataram Hub, -4.828912, 105.489831
Sungkai Utara Hub, -4.769984, 104.845672
Abung Timur Hub, -4.702003, 105.024408
Larangan Hub, -6.959167, 109.005933
Bukit Kemuning Hub, -4.860528, 104.570806
Air Hitam Hub, -5.049305, 104.362158
Melinting Hub, -5.487176, 105.78967
Cakung DC, -6.180711, 106.923731
Kayu Agung Hub, -3.390219, 104.824424
Lahat Hub, -3.763987, 103.56846
Martapura Hub, -4.32632, 104.349276
Banjar Margo Hub, -4.258667, 105.247431
Banyuasin Hub, -2.920038, 104.423265
Balik Bukit Hub, -5.024246, 104.06798
Musi Rawas Hub, -3.179248, 102.972723
Metro Hub, -5.133918, 105.298937
Margoyoso Hub, -6.59657, 111.048975
Boja Hub, -7.105689, 110.268761
Slawi Hub, -6.98659, 109.140414
Tebing Tinggi Hub, -3.59563, 103.08772
Indralaya Hub, -3.207272, 104.632235
Musi Rawas Utara Hub, -2.705175, 102.907857
Bandar Sribawono Hub, -5.313067, 105.741315
Pagar Alam Hub, -4.034911, 103.242557
Sungai Lilin Hub, -2.546835, 104.110764
Ketapang Hub, -5.660644, 105.7801
Way Kanan Hub, -4.731352, 104.54265
Muara Dua Hub, -4.563079, 104.061499
Lempuing Hub, -3.85639, 104.88954
Kota Agung Hub, -5.494053, 104.627577
Banyumas First Mile Hub, -7.518285, 109.066311
Babat First Mile Hub, -7.100936, 112.196443
Bojonegoro First Mile Hub, -7.155937, 111.873383
Bojong First Mile Hub, -6.955187, 109.608
Belitang Madang Raya Hub, -4.116753, 104.646261
Sekincau Hub, -5.046786, 104.304669
Pogalan Hub, -8.112768, 111.772195
Kotabumi Hub, -4.85363, 104.893266
Baturaja Timur Hub, -4.137861, 104.184778
Tanjung Enim Hub, -3.765141, 103.814254
Pringsewu Hub, -5.351236, 104.978512
Jepara Hub, -6.594382, 110.706434
Kalianda Hub, -5.729425, 105.59295
Denpasar DC, -8.623112, 115.298586
Lampung DC, -5.41792, 105.340192
Denpasar First Mile Hub, -8.634887, 115.247833
Lemahabang Karawang Hub, -6.278413, 107.46594
Sekayu Hub, -2.878624, 103.868708
Demak Hub, -6.914015, 110.611852
Purbalingga Hub, -7.377227, 109.357734
Lumajang Hub, -8.12491, 113.217673
Probolinggo Hub, -7.750092, 113.221915
Ponorogo Hub, -7.848654, 111.464787
Majalengka Hub, -6.750927, 108.208782
Kebumen Hub, -7.683116, 109.670452
Kab. Pekalongan First Mile Hub, -6.949444, 109.648361
Kab. Garut Hub, -7.073512, 107.899273
Cibinong Bogor First Mile Hub, -6.465823, 106.8296
Antapani Hub, -6.906484, 107.661179
Purwodadi Hub, -7.091446, 110.904228
Kab. Pekalongan Hub, -6.948948, 109.647186
Blora Hub, -6.977281, 111.408492
Banjarnegara Hub, -7.399289, 109.679479
Pamekasan Hub, -7.198508, 113.471336
Paciran Hub, -6.868261, 112.332527
Jombang Hub, -7.528713, 112.214148
Bangkalan Hub, -7.058642, 112.781043
Nganjuk Hub, -7.612532, 111.918734
Muara Enim Hub, -3.667528, 103.762306
Lubuk Linggau Hub, -3.284984, 102.864752
Kepanjen Hub, -8.078301, 112.592253
Blitar Hub, -8.089216, 112.187291
Terbanggi Besar Hub, -4.903001, 105.211105
Ambulu Hub, -8.322081, 113.546324
Kota Baru Hub, -1.646299, 103.60135
Lima Puluh Hub, 0.537786, 101.452235
Kertapati Hub, -3.049392, 104.740309
Bojong Gede Hub, -6.463156, 106.802525
Dukuh Pakis First Mile Hub, -7.306414, 112.663631
Taman Sari First Mile Hub, -6.150137, 106.825298
Palangka Raya Hub, -2.174556, 113.870912
Taman Hub, -7.357041, 112.691669
Tanah Abang Hub, -6.186863, 106.820216
Banda Aceh Hub, 5.55771, 95.352953
Buleleng Hub, -8.15253, 115.040911
Kuningan Hub, -6.952113, 108.4867
Bantul Hub, -7.893963, 110.341419
Singaparna Hub, -7.345377, 108.140238
Ciamis Hub, -7.326472, 108.341302
Kendal Hub, -6.923835, 110.172785
Lombok Timur Hub, -8.651773, 116.51713
Ambarawa Hub, -7.277492, 110.404024
Tanjung Pinang Hub, 0.916079, 104.504617
Sragen Hub, -7.440123, 110.983449
Medan Helvetia Hub, 3.61623, 98.652076
Banyumas Hub, -7.517965, 109.067054
Bobotsari First Mile Hub, -7.313202, 109.365375
Rancaekek Hub, -6.958833, 107.782888
Natar Hub, -5.296465, 105.189957
Sukoharjo Hub, -7.581882, 110.952776
Pemalang Hub, -6.908861, 109.40194
Bubutan First Mile Hub, -7.248462, 112.722437
Malang First Mile Hub, -7.954698, 112.706225
JKT 2 First Mile Hub, -6.850965, 109.108123
Baleendah Hub, -7.003697, 107.630881
Medan First Mile Hub, 3.603218, 98.715503
Ciracas First Mile Hub, -6.337099, 106.887724
Kab. Sukabumi Hub, -6.912158, 106.895809
Madiun Hub, -7.618918, 111.533846
Mojokerto First Mile Hub, -7.503097, 112.422445
Kota Pekalongan First Mile Hub, -6.899289, 109.668761
Export WH 01, -6.152381, 106.70264
Kosambi First Mile Hub, -6.094435, 106.675557
Bogor Timur First Mile Hub, -6.617659, 106.813842
Somba Opu Hub, -5.172388, 119.442453
Mataram Hub, -8.614842, 116.123816
Kendari Hub, -3.98906, 122.505948
Kediri Hub, -7.830827, 112.057363
Gempol Hub, -7.586177, 112.691467
Jatinegara Jakarta Timur First Mile Hub, -6.225032, 106.867213
Palu Hub, -0.902877, 119.862645
Solo First Mile Hub, -7.487324, 110.811431
Kartosura Hub, -7.559409, 110.749048
Cikande First Mile Hub, -6.200804, 106.34844
Singkawang Hub, 0.904191, 108.980858
Pangkal Pinang Hub, -2.147567, 106.122312
Medan Satria Hub, -6.200338, 106.973453
DM Depok DC, -6.411225, 106.861297
Serang Baru Hub, -6.389245, 107.093996
Serpong Utara 2 Hub, -6.250399, 106.669141
Indramayu Hub, -6.337283, 108.340695
Pandeglang Hub, -6.317911, 106.119633
Sleman First Mile Hub, -7.758036, 110.362902
Teluknaga Hub, -6.071793, 106.653879
Wonocolo Hub, -7.337803, 112.731487
Kenjeran Hub, -7.234181, 112.772702
Kembangan 2 Hub, -6.196571, 106.732218
Mojokerto Hub, -7.503097, 112.422445
Sumedang Hub, -6.829676, 107.918755
Kota Pekalongan Hub, -6.899289, 109.668761
Koja Hub, -6.12885, 106.925287
Subang Hub, -6.55395, 107.757184
Tanjung Priok Hub, -6.1563, 106.865024
Antapani First Mile Hub, -6.906484, 107.661179
Kelapa Dua 2 Hub, -6.269246, 106.59591
Banyuwangi Hub, -8.296088, 114.308218
Bengkulu Hub, -3.826289, 102.331452
Cikande Hub, -6.200804, 106.34844
Bojonegoro Hub, -7.155937, 111.873383
Semarang Timur Hub, -6.978273, 110.435419
Tuban Hub, -6.882058, 112.046568
Tanjung Priok 7 First Mile Hub, -6.157302, 106.844347
Medan Amplas Hub, 3.532648, 98.734515
Bekasi Timur First Mile Hub, -6.234391, 107.043129
Manado Hub, 1.470305, 124.887026
Kudus First Mile Hub, -6.800988, 110.834458
Tasikmalaya First Mile Hub, -7.341331, 108.19729
Umbulharjo First Mile Hub, -7.832615, 110.390329
Klaten Hub, -7.686926, 110.635731
Alang Alang Lebar Hub, -2.931727, 104.703777
Palimanan Hub, -6.706611, 108.422179
Jagakarsa Hub, -6.344454, 106.811999
Kotabaru 2 Hub, -6.396904, 107.481646
Banjarmasin Hub, -3.367233, 114.640196
Magelang Hub, -7.421524, 110.254697
Cibungbulang Hub, -6.575278, 106.645669
Pati Hub, -6.748109, 111.032234
Kudus Hub, -6.800988, 110.834458
Lamongan Hub, -7.112472, 112.412639
Pondokgede 3 Hub, -6.258644, 106.914261
Kramatjati Hub, -6.283802, 106.855372
Penjaringan First Mile Hub, -6.127829, 106.745753
Legok First Mile Hub, -6.303188, 106.589377
Bandung First Mile Hub, -6.950542, 107.641028
Surabaya Utara First Mile Hub, -7.253677, 112.694615
Semarang First Mile Hub, -6.991583, 110.377276
Tanjung Priok 3 First Mile Hub, -6.141858, 106.880322
Sidoarjo First Mile Hub, -7.357041, 112.691669
Wiyung Hub, -7.30577, 112.65764
